"FIPS","Metro-Name","Population","PCT female","PCT 0-4","PCT 5-9","PCT 10-14","PCT 15-17","PCT 18-24","PCT 25-34","PCT 35-44","PCT 45-54","PCT 55-64","PCT 65-74","PCT 75-84","PCT 85 plus","PCT married","PCT less than HS","PCT BS plus","PCT MS plus","PCT unemployed","Median HH Income","Gini Index","PCT Occupied Housing","Median Gross Rent","Commute under 10","Commute 10-19","Commute 20-29","Commute 30-39","Commute 40-59","Commute 60-89","Commute 90 plus","PCT Health Insured","PCT Public HI","PCT Private HI"
6380,"Ukiah, California",87497,50.09,5.91,6.4,5.72,3.72,7.76,11.53,11.54,12.29,15.44,12.58,4.81,2.29,45.93,13.1,24.78,8.38,10.4,46528,0.4942,83.67,1048,28.33,32.39,11.03,8.3,5.02,4.25,2.61,88.83,52.93,50.04
6700,"Vallejo-Fairfield, California",434981,50.33,6.11,6.42,6.29,3.92,9.39,14.34,12.35,13.63,13.39,8.53,3.98,1.64,47.49,12.41,25.57,7.71,8.51,72950,0.4267,94.47,1407,11.23,27.91,13.86,12.59,13.03,11.11,6.19,92.6,35.56,70.94
7300,"Visalia-Porterville, California",458809,49.98,8.57,8.93,8.76,5.1,10.55,14.08,12.38,11.3,9.69,6.21,3.08,1.37,47.06,31.36,13.84,4.55,10.04,44871,0.4682,92.12,877,17.21,34.07,18.06,12.63,9.04,3.8,2.13,87.85,51.9,43.33
9700,"Yuba City, California",170227,49.66,7.44,7.85,7.27,4.34,9.45,14.54,12.28,12.02,11.52,7.7,3.97,1.64,51.81,19.84,17.02,5.05,10.26,53101,0.4403,93.01,959,13.81,30.73,13.62,10.61,15.7,7.41,3.43,88.87,46.08,54.27
4500,"Boulder, Colorado",316782,49.77,4.84,5.77,5.81,3.51,15.12,13.42,12.83,13.39,12.69,7.71,3.38,1.53,47.02,5.41,60.37,27.8,5.17,75669,0.4792,94.15,1334,13.23,31,18.94,11.6,8.61,3.55,1.27,93.8,24.28,78.78
4720,"Breckenridge, Colorado",29722,45.43,4.35,4.11,5.03,2.67,8.55,18.17,15.63,15.28,14.94,8.57,2.5,0.21,41.87,6.62,47.79,12.2,3.33,73538,0.4333,30.85,1343,26.28,36.42,14.98,8.67,2.25,1.65,1.69,78.59,20.42,66.42
5860,"Cañon City, Colorado",46601,41.9,3.8,4.37,4.7,3.14,5.98,15.16,13.1,14.53,14.69,12.04,6.23,2.25,51.75,10.2,17.06,6.37,6.25,44712,0.4401,85.39,786,21.92,34.49,15.28,6.09,9.45,5.96,2.55,91.44,51.43,58.45
7820,"Colorado Springs, Colorado",698595,49.61,6.79,6.72,6.97,4.13,10.96,15.17,12.47,12.83,11.94,7.42,3.41,1.19,53.71,6.25,37.15,14.57,6.76,62751,0.4331,93.36,1070,11.34,31.39,24.92,14.04,6.91,3.08,1.96,92.04,33.12,71.86
8780,"Craig, Colorado",13056,48.13,6.16,6.7,8.02,4.91,6.4,13.18,13.28,13.36,14.79,8.43,3.8,0.97,56.66,9.86,17.16,5.24,3.6,53010,0.424,81.43,732,28.99,33.29,4.81,7.56,6.97,14.15,0.67,85.31,30.32,67.13
9740,"Denver-Aurora-Lakewood, Colorado",2798684,50.12,6.31,6.68,6.69,3.81,8.17,16.21,14.56,13.56,12.1,7.34,3.21,1.37,49.9,9.48,42.06,15.29,4.56,71884,0.4561,94.65,1203,7.84,23.35,21.53,19.36,13.43,5.22,1.71,90.59,28.14,71.57
420,"Durango, Colorado",54469,49.65,5.11,5.78,5.22,3.17,10.04,13.85,13.09,13.16,15.62,9.85,3.62,1.49,52.38,4.81,43.13,16.47,4.37,62533,0.4364,80.55,1090,14.74,33.27,20.29,14.79,6.34,2.34,1.45,88.96,29.21,71.15
780,"Edwards, Colorado",53726,46.84,5.93,7.04,5.95,3.57,7.67,16.88,16.1,14.96,12.49,6.91,1.82,0.66,51.33,10.11,45.14,11.83,2.72,83803,0.4329,55.67,1370,16.05,32.24,13.44,16.27,9.02,2.37,1.69,83.11,19.55,70.31
2660,"Fort Collins, Colorado",330976,50.17,5.37,5.56,5.98,3.41,14.65,14.18,12.06,11.75,12.87,8.61,3.93,1.64,50.6,4.24,45.9,18.31,5.26,64980,0.4503,91.49,1140,13.75,33.56,20.29,10.52,8.14,4.67,1.57,92.74,27.84,76.02
2820,"Fort Morgan, Colorado",28123,50.23,7.25,7.44,7.33,4.38,8.94,12.94,11.26,12.87,12.43,8.11,5.15,1.89,56.61,19.47,17.16,6.34,4.49,51456,0.3996,90.97,780,36.98,35.1,9.33,4.85,3.42,3.4,3.12,91.98,41.07,63.54
4060,"Glenwood Springs, Colorado",75692,48.88,6.42,7.13,6.2,3.82,7.91,14.34,13.92,13.79,13.88,8.21,3.15,1.22,53.52,10.48,38.34,12.42,5.09,66689,0.4741,76.11,1185,18.32,24.2,15.39,10.65,9.41,9.2,4.42,81.76,27.11,62.35
4300,"Grand Junction, Colorado",148798,50.62,5.94,6.03,6.48,3.66,9.76,13.35,11.61,11.96,13.86,9.83,5.3,2.21,51.38,9.8,27.16,9.05,7.96,51971,0.4473,92.81,907,17.39,42.35,19.51,6.5,3.07,2.22,2.75,88.42,40.92,61.37
4540,"Greeley, Colorado",285729,49.68,7.35,8.01,7.22,4.18,9.6,14.66,13.45,12.58,11.58,7.04,3.14,1.19,55.72,12.3,26.97,8.36,5.31,66489,0.421,95.84,955,12.05,26.31,18.38,16.39,12.64,6.62,2.05,91.03,30.43,70.37
3940,"Montrose, Colorado",40908,50.66,5.62,6.18,6.49,4.07,6.86,10.36,10.82,12.59,15.22,12.4,6.92,2.48,58.5,10.71,23.45,7.79,8.03,44865,0.4186,90.57,838,24.51,44.58,9.98,7.48,3.39,3.05,2.26,86.95,49.12,53.9
9380,"Pueblo, Colorado",163368,50.83,5.93,6.35,6.77,4.03,9.31,12.61,11.68,12.44,13.52,9.77,5.26,2.32,45.71,11.22,21.74,7.91,9.25,42386,0.4535,89.9,788,16.1,40.22,17.25,9.77,8.14,3.71,1.94,91.87,50.05,56.71
4460,"Steamboat Springs, Colorado",24359,47.97,4.24,5.82,4.92,3.94,7.85,15.63,14.51,14.18,15.87,9.21,2.8,1.05,50.18,3.92,51.62,17.48,3.14,67472,0.4684,57.1,1166,24.16,32.61,12.18,13.53,6.27,1.47,0.63,90.96,21.68,76.94
4540,"Sterling, Colorado",21885,46.43,7.48,4.29,5.8,3.8,11.95,13.05,11.33,12.88,12.84,8.65,4.51,3.42,46.55,11.96,19.02,5.82,6.22,44876,0.4513,89.9,712,35.8,32.9,7.99,7.52,4.84,2.15,3.53,89.04,43.94,56.52
4860,"Bridgeport-Stamford-Norwalk, Connecticut",947328,51.3,5.6,6.43,6.84,4.31,9,11.47,12.76,15.49,13.21,8.08,4.46,2.33,50.99,10.61,46.47,20.64,7.62,89773,0.5443,91.5,1439,10.55,28.58,16.95,12.98,10.02,9.01,6.04,90.35,29.61,70.85
5540,"Hartford-West Hartford-East Hartford, Connecticut",1213123,51.19,5.02,5.48,6.22,3.94,10.31,12.36,11.94,14.66,13.83,8.96,4.7,2.57,47.19,9.42,38.11,16.52,6.83,73209,0.4618,91.71,1057,11.7,29.28,23.66,16.3,9.88,3.27,1.54,95.13,33.24,73.88
5300,"New Haven-Milford, Connecticut",862127,51.76,5.23,5.59,6.08,3.9,10.1,13.16,11.91,14.34,13.51,8.9,4.65,2.64,44.27,10.05,34.64,15.88,7.68,64872,0.467,89.57,1100,11.23,30.86,21.91,15.31,9.59,4.29,2.57,94.01,36.46,69.08
5980,"Norwich-New London, Connecticut",270772,49.93,5.03,5.4,5.85,3.73,10.34,12.76,11.34,14.58,14.3,9.5,4.94,2.25,48.6,8.12,32.95,14.86,6.96,69411,0.4425,87.43,1071,13.29,31.58,23.28,12.7,7.86,4.71,1.77,95.45,36.56,73.5
5860,"Torrington, Connecticut",184454,50.56,4.16,5.15,5.81,3.97,7.5,9.89,10.89,16.49,16.96,11.1,5.08,3.01,54.03,8,34.98,14.67,6.03,76438,0.4412,84.71,995,14.23,24.98,18.7,13.58,13.41,6.94,2.83,95.03,33.11,75.7
9340,"Worcester, Connecticut",116674,50.37,5,5.81,5.72,3.84,10.42,12.29,12.12,15.04,14.54,8.84,4.33,2.07,46.69,11.65,24.41,9.61,7.6,62553,0.4143,89.82,869,12.76,28.03,19.04,13.87,14.3,6.13,1.82,94.7,38.17,68.9
20100,"Dover, Delaware",173145,51.75,6.35,6.35,6.82,3.91,10.65,13.28,11.62,13.08,12.17,9.44,4.81,1.54,48.09,12.64,23.51,9.05,6.65,57647,0.43,91.19,1030,12.55,32.1,18.24,12.4,10.29,7.17,3.06,92.42,39.81,68.41
37980,"Philadelphia-Camden-Wilmington, Delaware",555036,51.57,5.92,6.06,6.17,3.83,9.92,14.36,12.42,14.14,12.95,8.23,4.16,1.85,44.76,9.04,35.69,15.09,6.45,68336,0.4635,91.7,1104,7.93,30.14,24.64,16.07,9.89,4.94,2.17,94.03,31.01,75.04
41540,"Salisbury, Delaware",215551,51.51,5.3,5.43,5.4,3.12,6.78,10.46,9.87,12.65,15.82,15.58,7.07,2.5,54.69,13.2,25.11,10.63,6.09,57901,0.4457,64.91,992,13.1,26.67,21.01,17.25,9.91,3.94,2.5,92.2,46.11,66.77
47900,"Washington-Arlington-Alexandria, District of Columbia",672391,52.55,6.49,4.96,3.8,2.31,11.38,23.26,14.22,11.39,10.34,6.78,3.43,1.66,28.46,9.73,56.59,32.77,8.04,77649,0.5314,90.21,1424,5.11,18.47,21.65,23.94,16.97,6.27,1.91,95.29,36.09,69.27
11580,"Arcadia, Florida",35675,43.42,5.35,5.62,5.52,3.58,9.31,13.82,12.06,12.06,11.91,11.39,7.65,1.72,46.86,29.53,11.49,3.54,6.07,35435,0.4486,78.3,672,11.97,31.58,18.74,14.96,8.09,7.01,2.35,78.46,54.48,38.22
15980,"Cape Coral-Fort Myers, Florida",700165,51.05,4.81,5.01,5.34,3.19,7.15,10.77,10.48,12.27,14,15.17,8.59,3.22,50.78,12.66,27.23,10.12,7.07,52052,0.4786,68.97,1035,8.13,24.79,21.24,20.72,13.09,4.33,2.06,84.43,42.69,60.2
17500,"Clewiston, Florida",39064,46.97,7.31,6.82,8.54,4.78,10.09,13.66,12.59,12.6,10.5,7.62,3.96,1.53,44.03,34.85,8.45,3.13,8.15,37966,0.4751,82.47,746,25.28,19.86,9.45,14.67,9.83,10.52,6.24,72.68,40.87,39.3
18880,"Crestview-Fort Walton Beach-Destin, Florida",261048,49.26,6.5,5.89,5.99,3.42,8.84,15.11,11.8,13.1,13.29,9.51,4.82,1.72,52.24,9.84,28.99,10.63,5.99,57421,0.4472,70.31,1035,15.53,28.9,18.22,15.52,10.48,5.11,1.88,85.74,33.16,69.03
19660,"Deltona-Daytona Beach-Ormond Beach, Florida",623675,51.4,4.64,4.97,5.06,3.28,8.2,10.76,10.48,13.14,15.12,13.62,7.51,3.2,47.61,9.97,22.84,7.99,6.67,45016,0.4557,80.87,990,9.98,30.35,20.82,15.54,9.8,5.43,2.02,85.98,41.63,61
23540,"Gainesville, Florida",277056,51.38,5.41,5.12,4.61,3.02,21.23,15.01,10.48,10.49,11.38,7.9,3.57,1.79,37.63,8.39,39.36,19.15,6.69,45323,0.5122,84.65,912,10.15,37.28,24.21,13.65,6.57,2.38,1.3,88.89,27.59,71.74
26140,"Homosassa Springs, Florida",141373,51.56,3.85,3.58,4.73,2.87,5.73,7.72,8.08,11.85,16.09,19.46,11.81,4.22,53.36,12.63,17.85,6.33,9.85,40574,0.4535,79.27,778,13.41,29.45,20.38,14.84,8.86,4.08,3.18,88.5,56.15,57.73
27260,"Jacksonville, Florida",1447884,51.28,6.24,6.3,6.35,3.85,8.88,14.31,12.71,13.85,13.01,8.88,3.97,1.65,47.95,9.56,29.91,9.94,7.09,56449,0.4676,86.63,1019,8.83,24.36,24.03,19.58,12.1,4.05,1.77,88.11,32.33,67.76
28580,"Key West, Florida",76745,47.6,4.62,3.94,4.11,2.44,7.05,12.15,12.8,15.39,16.91,12.95,5.58,2.04,47.34,8.78,31.8,11.96,3.72,63030,0.4996,56.57,1507,24.37,40.39,12.63,7.47,4.9,2.82,1.51,80.74,32.85,61.64
29380,"Lake City, Florida",68484,48.27,5.82,6.65,5.68,3.74,9.17,12.61,11.7,13.15,13.91,10.27,5.52,1.78,45.17,12.96,16.42,5.66,9.52,43504,0.4629,85.82,797,12.63,34.31,21.03,8.36,12.71,4.39,2.86,86.69,43.43,56.85
29460,"Lakeland-Winter Haven, Florida",652256,50.97,5.88,6.44,6.35,3.92,8.62,12.49,11.79,12.42,12.31,11.22,6.45,2.11,48.23,15.71,19.48,6.52,7.7,45988,0.4391,78.46,913,8.76,30.21,22.44,15.73,11.98,4.81,1.88,85.58,41.09,57.13
33100,"Miami-Fort Lauderdale-West Palm Beach, Florida",6019790,51.44,5.65,5.61,5.72,3.59,8.49,13.42,13.32,14.56,12.4,9.03,5.53,2.68,42.86,14.93,30.65,11.17,7.46,51758,0.5127,82.91,1232,6.49,22.5,21.37,21.34,13.84,6.94,2.27,82.08,33.24,56.25
34940,"Naples-Immokalee-Marco Island, Florida",356774,50.78,4.67,4.8,5.33,3.13,6.86,9.75,10.01,12.11,13.18,15.63,10.77,3.76,55.32,13.49,34.93,14.39,5.27,62407,0.5237,66.6,1178,11.16,28.85,21.18,16.78,9.61,3.13,1.95,82.36,41.55,61.12
35840,"North Port-Sarasota-Bradenton, Florida",768381,51.97,4.28,4.76,4.73,3.06,6.39,9.29,9.57,12.41,14.87,16.03,10.13,4.47,52.33,9.12,31.69,12.56,6.14,54473,0.4774,76.1,1089,8.23,27.71,26.47,18.33,7.66,2.98,1.61,87.05,43.64,65.04
36100,"Ocala, Florida",343778,52.01,5.01,5.2,5.29,3.29,6.97,10.5,9.84,12.14,13.72,15.5,9.39,3.14,48.56,13.23,19.36,6.46,8.98,41964,0.4467,81,839,9.43,27.67,24.48,16.92,9.08,3.92,2.12,86.5,49.53,55.55
36380,"Okeechobee, Florida",40228,45.89,5.85,5.91,6.27,4.02,8.63,12.25,12.54,12.83,12.42,10.42,6.51,2.34,45.96,26.07,10.98,3.09,9.02,39059,0.4357,71.69,726,16.77,40.7,14.79,9.94,5.19,6.39,3.9,81.36,48.83,46.15
36740,"Orlando-Kissimmee-Sanford, Florida",2390859,51.1,5.93,6.05,6.43,3.94,9.95,14.96,13.56,13.6,11.59,8.19,4.1,1.72,45.96,10.89,30.34,9.97,6.77,52261,0.4671,84.07,1107,6.85,22.85,22.19,21.42,14.46,4.66,2.06,84.98,31.07,63.11
37260,"Palatka, Florida",72435,50.74,5.71,5.83,6.53,3.66,7.56,10.77,10.13,13,15.14,12.53,6.95,2.2,44.68,20.45,12.49,4.6,10.34,33619,0.4637,75.03,679,13.41,26.91,12.9,17.43,13.34,9.13,2.48,83.23,51.64,46.87
37340,"Palm Bay-Melbourne-Titusville, Florida",568183,51.13,4.72,4.94,5.51,3.48,7.62,10.87,10.28,14.21,15.62,12.23,7.47,3.04,49.5,8.25,28.37,10.91,7.63,51536,0.4548,82.75,971,10.55,30.51,23.09,15.7,8.85,3.48,1.79,87.96,39,65.74
37460,"Panama City, Florida",196135,49.45,6.16,5.9,5.59,3.47,8.64,14.22,12.16,13.91,13.47,9.6,5.05,1.84,48.66,11.28,22.02,7.79,6.32,49863,0.4506,66.75,964,13.96,32.29,20.86,17.31,7.49,2.94,1.67,85.09,37.95,62.39
37860,"Pensacola-Ferry Pass-Brent, Florida",476702,49.82,5.93,5.81,6.11,3.65,11.11,13.86,11.6,13.27,13.15,9.16,4.79,1.55,45.81,9.41,26.37,8.91,6.91,51926,0.4362,85.41,952,9.24,31.03,23.75,14.83,8.65,3.18,1.62,88.83,34.23,69.75
38940,"Port St. Lucie, Florida",454482,50.91,4.86,5.17,5.67,3.6,7.24,10.33,10.65,13.19,14.15,13.25,8.24,3.66,49.61,12.37,24.13,8.72,7.21,50045,0.4898,79.44,1074,9.51,28.6,19.51,17.24,11.52,4.97,2.72,85.61,42.32,59.86
39460,"Punta Gorda, Florida",173236,51.26,3.12,3.28,3.9,2.55,5.52,7.23,7.76,11.58,16.78,20.6,12.57,5.12,54.81,9.97,22.38,8.33,8.88,46511,0.4572,72.95,936,12.59,32.1,17.39,12.17,11.67,4.52,1.89,87.29,52.47,61.71
42680,"Sebastian-Vero Beach, Florida",147981,51.98,4.33,5.04,4.58,3.28,6.7,8.97,9.19,12.14,14.97,15.92,10,4.89,51.95,11.55,27.83,10.72,8.17,49009,0.5189,73.8,928,14.11,35.6,18.74,11.55,7.36,2.53,2.49,86.27,47.82,58.98
42700,"Sebring, Florida",100177,51.57,4.83,4.66,5.07,3.05,6.35,9.12,8.84,10.33,13.28,17.04,12.7,4.72,53.84,16.01,17.14,6.26,11.53,36374,0.4758,74.5,745,19.74,38.59,15.24,11.96,4.71,2.74,2.14,85.77,57.2,51.88
45220,"Tallahassee, Florida",377674,51.56,5.23,5.35,5.49,3.24,18.95,13.88,11.4,11.74,11.86,7.95,3.51,1.4,39.77,9.79,37.65,16.05,8.61,48618,0.4752,87.51,938,11.4,32.83,23.31,16.59,8.33,2.42,1.4,90.02,28.85,72.44
45300,"Tampa-St. Petersburg-Clearwater, Florida",2978209,51.55,5.45,5.61,5.75,3.57,8.11,12.92,12.32,13.91,13.39,10.56,5.84,2.57,46.29,10.91,28.81,10.18,6.8,50567,0.4766,84.75,1014,9.35,25.64,20.61,17.15,13.07,5.71,1.95,86.71,36.43,62.18
45540,"The Villages, Florida",116754,49.57,2.01,1.67,2.45,1.23,3.35,5.72,6.47,7.27,15.64,33.69,16.58,3.92,63.97,8.37,30.92,12.83,6.57,54771,0.4338,78.17,831,14.34,30.76,15.92,12,10,4.29,2.64,93.51,66.93,67.65
48100,"Wauchula, Florida",27326,46.15,6.56,8,7.57,4.53,10.08,13.32,12.26,12.14,10.45,8.39,4.97,1.73,44.9,28.04,10.52,3.52,9.13,39063,0.4772,79.37,675,17.65,34.36,14.86,13.59,8.56,4.63,4.05,84.48,55.76,40.38
10500,"Albany, Georgia",153776,52.63,6.64,6.72,7.2,4.23,10.31,12.94,12.28,12.52,12.75,8.63,4.11,1.65,40.13,17.34,19.47,8.28,12.64,40612,0.4825,86.24,707,14.39,39.19,20.29,12.28,5.49,2.35,1.81,83.29,39.68,54.39
11140,"Americus, Georgia",35855,52.62,6.18,7.25,6.37,4.01,13.28,12.32,10.58,12.38,11.98,9.45,4.23,1.97,40.86,20.96,16.34,7.67,11.15,35189,0.48,85.77,676,20.45,37.85,14.8,12.36,6.37,3.35,1.6,85.55,44.78,51.17
12020,"Athens-Clarke County, Georgia",202780,51.59,5.53,5.68,5.72,3.24,19.78,14.12,12.07,11.15,10.63,7.39,3.31,1.37,40.94,13.31,36.44,18.09,6.95,42418,0.5089,89.18,813,12.81,39.6,20.24,10.97,6.52,3.39,2.03,86.69,27.78,68.99
12060,"Atlanta-Sandy Springs-Roswell, Georgia",5700990,51.59,6.52,7.06,7.26,4.36,9.26,14,14.42,14.51,11.47,7.08,3.02,1.05,47.41,11.13,36.98,13.71,7.02,61733,0.4723,90.39,1053,6.86,21.27,18.7,18.23,15.92,9.26,3.24,85.65,26.3,67.99
12260,"Augusta-Richmond County, Georgia",397192,51.65,6.72,7.04,6.66,4.14,10.09,14.69,12.34,12.74,12.52,7.92,3.85,1.28,44.49,13.86,24.87,9.5,8.83,49786,0.4716,82.63,837,9.63,34.71,24.15,16.28,8.59,2.69,1.41,87.79,33.74,66.48
12460,"Bainbridge, Georgia",27023,51.76,6.71,6.36,7.41,4.24,9.17,12.66,11.98,13.38,12.49,8.88,5.08,1.63,43.79,19.41,14.88,6.78,6.45,36934,0.5121,84.52,622,11.87,34.17,22.12,12.4,9.32,7.1,0.86,81.4,42.49,48.6
15260,"Brunswick, Georgia",115939,52.28,5.83,6.21,6.53,3.9,8.06,11.81,11.6,13.47,14.3,11.11,5.32,1.86,50.02,13.6,23.74,9.18,7.17,44887,0.4954,76.1,813,15.54,34.66,20.47,12.5,7.81,3.95,1.32,83.52,39.84,57.76
15660,"Calhoun, Georgia",56424,50.53,6.33,7.01,7.43,4.53,8.03,13.12,13.37,14.31,12.27,8.26,4.23,1.09,54.38,23.14,13.68,5.62,5.74,43452,0.4391,89.14,676,11.33,35.73,19.55,15.22,7.76,3.66,2.75,83.58,34.22,59.15
16340,"Cedartown, Georgia",41444,51.18,6.71,7.77,7.19,4.35,8.23,13.14,12.43,12.91,12.12,9.23,4.66,1.25,49.21,23.3,12.69,5.19,7.23,40652,0.484,88,690,20.1,28.34,14.32,12.69,10.88,7.19,3.33,83.98,38.47,57.2
16860,"Chattanooga, Georgia",150761,51.04,5.48,6.09,6.67,4.24,8.37,11.82,12.95,14.08,13.26,10.05,5.4,1.58,54.56,16.6,17.39,5.72,6.03,48469,0.4349,87.1,724,9.28,23.16,26.76,21.39,11.84,2.31,1.94,86.17,33.12,65.68
17980,"Columbus, Georgia",251499,50.04,7.07,6.7,6.68,3.83,11.3,15.49,12.35,12.24,11.68,7.47,3.68,1.51,43.01,12.59,25.87,9.85,9.87,45825,0.4918,86.24,861,12.25,37.19,23.52,11.6,5.38,1.74,1.6,87.05,34.6,65.43
18380,"Cordele, Georgia",23005,53,6.59,6.92,6.81,4.48,9.35,11.69,10.82,12.6,13.86,9.85,5.11,1.91,43.61,19.1,13.61,5.12,14.79,33194,0.5613,77.1,624,18.84,51,11.88,6.89,3.85,2.99,1.8,82.14,43.49,48.99
18460,"Cornelia, Georgia",43878,52.54,5.87,6.01,7.07,3.89,9.93,11.46,12.41,13.24,12.14,10.61,5.73,1.64,52.96,21.97,18.35,8.24,5.48,44474,0.437,82.42,733,11.5,33.64,18.62,13.59,10.59,6.74,3.09,82.48,35.12,61.66
19140,"Dalton, Georgia",143407,50.52,6.72,7.76,7.4,4.52,9.28,13.07,13.11,13.72,11.26,7.94,3.99,1.24,53.51,31.48,13.17,4.92,7.87,43076,0.4568,88.69,688,8.05,35.06,29.74,16.54,5.76,2.23,1.18,80.79,33.84,55.97
20060,"Douglas, Georgia",43048,48.65,6.72,7.06,6.6,4.21,10.72,13.64,13.21,13.48,11.4,8.19,3.7,1.08,43.95,21.68,14.08,5.56,5.67,36572,0.5044,83.39,575,15.91,45.74,14.96,10.53,5.98,2.95,1.63,78.53,38.67,49.59
20140,"Dublin, Georgia",57251,51.06,6.58,7.3,6.16,4.03,8.52,11.98,12.94,13.1,12.94,9.39,5.24,1.81,42.97,17.59,14.39,6.45,6.39,35364,0.5105,80.95,600,14.41,40.8,14.54,12.1,8.61,4.49,3.05,86.35,40.9,57.53
21640,"Eufaula, Georgia",2140,52.15,4.11,3.55,6.17,3.6,5.09,10.47,10,10.23,14.63,16.4,13.18,2.57,40.78,29.73,8.32,3.08,12.06,26750,0.465,47.18,697,28.93,24.76,17.52,4.17,12.8,9.32,0.56,81.54,50.93,51.26
22340,"Fitzgerald, Georgia",17272,52.18,6.8,6.04,8.7,3.98,8.41,11.28,12.94,12.46,13.59,9.44,4.56,1.8,45.56,18.65,10.23,4.02,5.15,32344,0.4565,80.03,630,18.87,48.72,11.5,13.01,5.56,1.21,0.53,81.69,41.78,50.19
23580,"Gainesville, Georgia",192865,50.17,6.73,7.33,7.73,4.5,9.05,13.05,13.04,13.64,11.16,8.24,4.26,1.27,52.09,21.81,23.5,8.82,4.65,55622,0.4523,89.02,893,9.16,30.32,24.35,14.7,8.52,6.12,2.8,81.72,29.99,62.43
25980,"Hinesville, Georgia",79977,49.72,9.66,8.09,7.36,3.53,13.41,18.61,11.64,10.43,9.29,5.28,2.13,0.58,51.98,10.16,18.54,5.85,13.07,45212,0.4063,83.26,986,16.88,34.48,20.22,10.08,8.54,6.6,2,86.04,30.92,66.32
27600,"Jefferson, Georgia",63851,50.61,6.48,7.53,7.18,4.3,7.21,12.66,14.66,13.88,11.82,8.91,4.41,0.97,55.78,17.21,19.69,6.88,6.53,57999,0.43,89.13,798,6.53,21.66,20.37,20.39,15.65,7.84,3.3,86.41,30.82,67.05
27700,"Jesup, Georgia",29833,49.03,7.02,6.59,6.95,4.13,7.8,13.63,12.96,13.93,12.24,9.05,4.46,1.23,50.06,18.74,12.72,5.25,9.55,41534,0.4533,84.73,609,16.98,38.49,17.05,9.5,7.58,4.44,3.54,81.19,39.1,52.76
29300,"LaGrange, Georgia",69433,51.98,6.62,6.86,7.35,4.36,10.23,13.09,12.15,13.2,12.27,8.29,4.12,1.46,44.06,16.44,18.55,7.1,8.86,43597,0.4759,86.96,792,14.19,38.54,19.28,10.98,8.11,4.96,2.26,86.71,34.49,63.44
31420,"Macon-Bibb County, Georgia",229966,52.14,6.45,6.58,6.86,4.03,9.62,12.65,11.93,13.18,13.42,9.04,4.37,1.87,41.85,15.3,23.1,9.65,10.04,41171,0.5134,82.9,767,12.41,32.93,22.68,16.46,8.12,2.54,1.91,86.23,38.01,60.44
33300,"Milledgeville, Georgia",54194,48.06,4.56,5.87,4.98,3.1,17.33,12.31,10.64,12.73,13.09,9.27,4.65,1.46,36.83,20.34,17.32,7.71,8.45,35197,0.4993,74.75,691,16.8,39.87,14.45,9.44,10.35,5.07,2.02,88,35.07,64.93
34220,"Moultrie, Georgia",45890,50.3,7.2,7.06,8.07,4.3,8.99,12.98,12.89,12.77,11.51,8.42,4.33,1.48,44.4,26.91,12.54,5.47,7.23,34503,0.4634,84.27,624,14.08,37.59,20.28,11.89,8.24,3.2,1.26,74.28,41.02,42.91
40660,"Rome, Georgia",96471,51.52,6.17,6.42,6.86,4.04,10.49,12.28,12.41,12.94,12.51,9.01,4.89,1.97,49.38,19.44,20.48,8.25,7.54,46096,0.4635,87.75,711,12.25,42.2,16.55,11.44,7.5,2.94,2.36,85.48,36.24,61.57
41220,"St. Marys, Georgia",52252,48.67,7.46,6.77,6.69,3.84,13.23,15.54,11.08,12.57,11.12,7.81,3.21,0.68,55.12,8.46,23.6,8.67,8.22,53687,0.4329,87.21,957,17.2,33.1,17.07,13.06,12.82,3.33,1.58,87.78,28.53,70.53
42340,"Savannah, Georgia",377476,51.43,6.68,6.35,6.62,3.75,10.78,15.82,12.78,12.38,11.67,7.98,3.6,1.6,45.12,10.83,31.1,11.82,8.11,55021,0.4609,87.94,997,11.45,29.61,23.15,17.74,9.21,3.82,1.34,85.52,28.84,66.98
44340,"Statesboro, Georgia",73742,50.79,5.6,5.2,6.08,3.22,24.99,13.62,10.52,10.34,9.82,6.55,2.96,1.11,38.67,13.29,27.88,12.36,9.28,39305,0.4907,87.44,787,21.45,35.74,11.41,10,9.44,5.92,1.56,85.88,26.83,67.5
44900,"Summerville, Georgia",24880,48.83,5.48,6.63,6.67,3.88,8.25,12.53,12.86,13.74,13.32,9.77,5.5,1.37,48.15,26.98,10.09,4.19,9.5,35718,0.4582,84.42,594,13.49,33.13,17.8,14.56,11.56,6.17,1.61,84.35,44.61,52.06
45580,"Thomaston, Georgia",26241,52.11,6.2,5.5,6.7,4,8.92,10.87,12.24,13.91,13.93,10.45,5.33,1.94,46.06,20.84,12.92,5.01,11.16,35375,0.4731,84.49,615,19.98,38.15,12.89,10.13,7.88,5.9,3.67,85.1,43.56,55.07
45620,"Thomasville, Georgia",44909,52.79,6.43,6.33,7.27,4.14,8.02,12.3,11.83,13.48,13.49,9.62,5.21,1.87,45.63,17.52,22.19,10.23,9.3,41336,0.4909,83.98,808,20.23,37.94,17.81,8.69,6.35,5.7,1.27,84.11,39.99,55.92
45700,"Tifton, Georgia",40531,51.88,7,7.22,6.56,4.16,11.67,12.82,12.43,12.24,11.88,8.29,4.22,1.51,46.82,17.84,16.82,8.43,3.94,38728,0.4839,90.31,607,17.32,50.81,12.26,7.18,6.09,1.87,2.25,80.29,36.77,52.16
